transactie_id;datum;tijd;klant_id;postcode;gender;leeftijd;email;categorie;aantal_items;bedrag_excl_korting;korting;bedrag_totaal;betaalmethode;medewerker_id
TX001352;2026-01-22;14:22:07;K00605;5014;V;32;k00605@example.com;Dames;2;163,98;0;163,98;Pin;MW002
TX001094;2026-01-22;14:42:26;K00415;;;;;Dames;2;160,25;0;160,25;Contant;MW003
TX000152;2026-01-22;15:16:48;K00506;;;;;Accessoires;1;68,17;11,19;56,98;Creditcard;MW003
TX001580;2026-01-22;15:19:53;K00609;4001;M;38;k00609@example.com;Dames;4;152,11;0;152,11;Contant;MW003
TX001868;2026-01-22;15:22:44;K00064;;;;;Accessoires;7;121,21;7,21;114;Creditcard;MW003
TX001232;2026-01-22;15:41:33;K00702;5042;V;37;k00702@example.com;Dames;1;60,95;5,53;55,42;Pin;MW002
TX000661;2026-01-22;16:08:26;K00632;;;;;Dames;3;323,28;0;323,28;Creditcard;MW001
TX000488;2026-01-22;16:13:34;K00540;4001;M;46;k00540@example.com;Dames;3;132,3;0;132,3;Pin;MW004
TX000164;2026-01-22;16:15:10;K00341;4001;V;28;k00341@example.com;Dames;5;371,39;0;371,39;Pin;MW004
TX002011;2026-01-22;16:17:49;K00702;4001;V;44;k00702@example.com;Schoenen;3;330,79;0;330,79;Creditcard;MW001
TX001129;2026-01-22;16:44:05;K00548;;;;;Dames;3;168,72;0;168,72;Pin;MW002
TX000831;2026-01-22;16:44:38;K00360;4001;V;27;k00360@example.com;Dames;2;180,67;0;180,67;Pin;MW001
TX001318;2026-01-22;18:17:49;K00340;5038;V;45;k00340@example.com;Accessoires;4;82,55;0;82,55;Pin;MW001
TX001229;2026-01-22;18:23:16;K00626;;;;;Dames;3;242,6;0;242,6;Pin;MW001
TX001185;2026-01-23;10:06:12;K00495;4001;V;73;k00495@example.com;Schoenen;2;156,21;0;156,21;Pin;MW004
TX000695;2026-01-23;10:18:41;K00346;5017;V;29;k00346@example.com;Dames;6;438,25;0;438,25;Pin;MW001
TX000061;2026-01-23;10:36:38;K00750;5014;V;27;k00750@example.com;Heren;2;160,01;0;160,01;Pin;MW003
TX000365;2026-01-23;10:38:03;K00626;5038;M;74;k00626@example.com;Dames;3;297,34;0;297,34;Contant;MW002
TX001922;2026-01-23;10:43:34;K00499;5046;V;29;k00499@example.com;Heren;4;347,54;0;347,54;Pin;MW001
TX002055;2026-01-23;10:44:13;K00355;4818;V;22;k00355@example.com;Dames;4;232,93;0;232,93;Pin;MW002
TX001926;2026-01-23;10:53:25;K00503;5017;V;27;k00503@example.com;Heren;1;90,02;0;90,02;Pin;MW001
TX001236;2026-01-23;11:05:29;K00115;4001;V;33;k00115@example.com;Heren;1;107,94;0;107,94;Pin;MW002
TX000669;2026-01-23;11:25:33;K00155;4001;V;23;k00155@example.com;Dames;2;157,6;0;157,6;Pin;MW002
TX000893;2026-01-23;11:47:26;K00702;;;;;Dames;2;100,71;0;100,71;Pin;MW003
TX000894;2026-01-23;11:50:39;K00338;;;;;Accessoires;2;90,51;0;90,51;Pin;MW003
TX001713;2026-01-23;12:24:55;K00375;5025;V;28;k00375@example.com;Heren;1;43,22;0;43,22;Pin;MW004
TX002369;2026-01-23;12:33:26;K00522;4001;V;19;k00522@example.com;Heren;2;135,98;0;135,98;Creditcard;MW001
TX000546;2026-01-23;12:34:48;K00482;5038;V;47;k00482@example.com;Sale;3;77,1;0;77,1;Pin;MW003
TX000615;2026-01-23;13:15:55;K00264;5038;V;54;k00264@example.com;Heren;3;307,96;0;307,96;Creditcard;MW004
TX002075;2026-01-23;13:16:13;K00160;4001;V;60;k00160@example.com;Schoenen;3;239,8;0;239,8;Creditcard;MW002
TX000525;2026-01-23;13:27:38;K00306;4001;V;41;k00306@example.com;Dames;3;333,4;0;333,4;Pin;MW004
TX000479;2026-01-23;13:29:30;K00146;5038;V;30;k00146@example.com;Dames;1;89,15;0;89,15;Pin;MW004
TX001156;2026-01-23;13:48:02;K00437;;;;;Dames;4;362,84;0;362,84;Pin;MW003
TX001317;2026-01-23;13:50:32;K00432;;;;;Heren;2;85,28;0;85,28;Creditcard;MW002
TX000437;2026-01-23;13:50:39;K00369;5014;M;51;k00369@example.com;Schoenen;4;407,7;0;407,7;Pin;MW001
TX000345;2026-01-23;14:03:44;K00751;5017;V;37;k00751@example.com;Heren;2;171,23;0;171,23;Contant;MW001
TX000464;2026-01-23;14:04:54;K00622;5038;M;20;k00622@example.com;Heren;2;110,62;0;110,62;Pin;MW003
TX001803;2026-01-23;14:06:06;K00681;;;;;Dames;2;73,03;0;73,03;Pin;MW002
TX000735;2026-01-23;14:23:02;K00002;5042;V;50;k00002@example.com;Dames;3;169,84;0;169,84;Pin;MW001
TX000251;2026-01-23;14:59:54;K00772;5014;V;37;k00772@example.com;Dames;2;169,99;14,83;155,16;Creditcard;MW003
TX002434;2026-01-23;15:26:37;K00140;4001;V;30;k00140@example.com;Heren;2;113,86;0;113,86;Pin;MW001
TX001412;2026-01-23;15:33:58;K00780;4001;M;18;k00780@example.com;Dames;2;230,2;0;230,2;Contant;MW001
TX000790;2026-01-23;15:41:01;K00563;5046;M;29;k00563@example.com;Heren;2;156,57;0;156,57;Pin;MW003
TX002389;2026-01-23;16:08:13;K00657;4001;V;37;k00657@example.com;Dames;2;226,66;0;226,66;Pin;MW001
TX001207;2026-01-23;16:27:12;K00237;;;;;Dames;5;488,15;0;488,15;Pin;MW002
TX001043;2026-01-23;16:31:24;K00006;4001;V;35;k00006@example.com;Dames;4;409,34;0;409,34;Pin;MW004
TX001968;2026-01-23;16:39:49;K00063;5014;M;44;k00063@example.com;Dames;6;569,44;0;569,44;Contant;MW001
TX000348;2026-01-23;16:46:01;K00402;;;;;Schoenen;1;95,79;0;95,79;Pin;MW003
TX002023;2026-01-23;16:54:15;K00556;5262;V;30;k00556@example.com;Dames;1;86,75;0;86,75;Pin;MW004
TX000030;2026-01-23;16:54:46;K00608;;;;;Heren;3;223,72;0;223,72;Pin;MW003
TX002085;2026-01-23;17:55:52;K00771;5025;M;58;k00771@example.com;Dames;2;95,5;15,48;80,02;Pin;MW002
TX002074;2026-01-23;18:05:38;K00702;4818;V;27;k00702@example.com;Dames;1;103,88;0;103,88;Creditcard;MW001
TX002248;2026-01-23;18:25:19;K00680;;;;;Dames;2;174,28;0;174,28;Creditcard;MW003
TX002056;2026-01-23;18:27:57;K00638;4001;V;50;k00638@example.com;Heren;3;252,79;0;252,79;Pin;MW001
TX000534;2026-01-23;19:29:00;K00778;5042;M;41;k00778@example.com;Heren;3;265,39;25,84;239,55;Pin;MW001
TX000351;2026-01-24;10:05:40;K00561;5042;V;25;k00561@example.com;Dames;4;148,02;0;148,02;Creditcard;MW004
TX001255;2026-01-24;10:08:23;K00751;;;;;Accessoires;2;58,75;0;58,75;Contant;MW002
TX000381;2026-01-24;10:22:27;K00356;5038;V;27;k00356@example.com;Schoenen;1;130,4;0;130,4;Contant;MW004
TX001990;2026-01-24;11:33:34;K00162;4001;V;38;k00162@example.com;Schoenen;3;347,99;0;347,99;Pin;MW003
TX001959;2026-01-24;12:47:16;K00465;4001;V;22;k00465@example.com;Schoenen;2;223;0;223;Creditcard;MW004
TX000944;2026-01-24;13:12:03;K00136;;;;;Dames;4;343,96;0;343,96;Creditcard;MW004
TX000309;2026-01-24;13:14:30;K00248;;;;;Heren;1;48,61;0;48,61;Contant;MW003
TX002346;2026-01-24;13:24:14;K00602;5025;M;40;k00602@example.com;Heren;3;290,01;0;290,01;Pin;MW001
TX000833;2026-01-24;13:34:58;K00122;5038;M;54;k00122@example.com;Dames;3;243,11;0;243,11;Creditcard;MW002
TX000190;2026-01-24;13:37:19;K00704;4001;V;47;k00704@example.com;Schoenen;2;263,19;0;263,19;Contant;MW003
TX001507;2026-01-24;14:20:39;K00605;4001;V;19;k00605@example.com;Dames;2;180,02;0;180,02;Pin;MW003
TX001008;2026-01-24;14:22:37;K00343;5038;M;22;k00343@example.com;Sale;2;91,22;9,28;81,94;Pin;MW002
TX002160;2026-01-24;14:33:35;K00445;;;;;Heren;3;264,15;0;264,15;Contant;MW004
TX001225;2026-01-24;15:14:39;K00715;4001;M;39;k00715@example.com;Heren;3;179,82;35,03;144,79;Contant;MW001
TX000869;2026-01-24;15:30:06;K00352;4001;V;26;k00352@example.com;Accessoires;3;180,36;0;180,36;Pin;MW004
TX000581;2026-01-24;15:33:38;K00252;;;;;Schoenen;2;193,74;24,93;168,81;Creditcard;MW002
TX001495;2026-01-24;16:13:25;K00018;;;;;Dames;2;209,87;0;209,87;Pin;MW002
TX001478;2026-01-24;16:18:38;K00591;;;;;Dames;2;210,49;0;210,49;Pin;MW004
TX001591;2026-01-25;10:14:15;K00590;5025;V;28;k00590@example.com;Dames;2;174,54;0;174,54;Pin;MW003
TX001326;2026-01-25;10:37:48;K00796;5046;V;38;k00796@example.com;Heren;2;141,62;0;141,62;Contant;MW004
TX000250;2026-01-25;10:39:39;K00541;5038;V;39;k00541@example.com;Dames;1;91,36;0;91,36;Pin;MW004
TX000456;2026-01-25;12:06:32;K00415;5038;M;19;k00415@example.com;Dames;2;128,25;0;128,25;Pin;MW004
TX000540;2026-01-25;13:00:42;K00672;;;;;Accessoires;4;60,29;0;60,29;Pin;MW003
TX002112;2026-01-25;13:28:09;K00293;;;;;Heren;4;306,54;0;306,54;Pin;MW001
TX000021;2026-01-25;13:54:36;K00347;4001;V;27;k00347@example.com;Dames;3;141,95;0;141,95;Pin;MW003
TX000455;2026-01-25;13:56:46;K00385;;;;;Dames;2;107,35;0;107,35;Pin;MW002
TX001010;2026-01-25;14:28:38;K00534;5025;V;33;k00534@example.com;Heren;2;122,37;0;122,37;Pin;MW003
TX000265;2026-01-25;14:52:04;K00517;5042;V;34;k00517@example.com;Accessoires;1;30,39;0;30,39;Pin;MW004
TX002100;2026-01-25;15:08:57;K00539;;;;;Heren;3;122,75;0;122,75;Creditcard;MW002
TX000686;2026-01-25;15:36:36;K00588;4001;V;23;k00588@example.com;Schoenen;2;210,5;0;210,5;Pin;MW004
TX001842;2026-01-25;15:57:56;K00590;5038;M;54;k00590@example.com;Dames;2;129,34;0;129,34;Pin;MW002
TX002029;2026-01-25;16:03:53;K00611;5038;M;21;k00611@example.com;Heren;3;253,02;0;253,02;Pin;MW001
TX000978;2026-01-25;16:23:42;K00217;;;;;Heren;5;540,03;0;540,03;Pin;MW004
TX001841;2026-01-25;16:38:30;K00334;5038;V;35;k00334@example.com;Schoenen;4;278,6;0;278,6;Pin;MW002
TX000340;2026-01-25;17:58:16;K00614;;;;;Sale;1;39,05;0;39,05;Pin;MW003
TX001390;2026-01-25;18:25:10;K00388;4001;V;25;k00388@example.com;Sale;4;140,06;0;140,06;Creditcard;MW002
TX000459;2026-01-26;10:45:00;K00577;;;;;Accessoires;2;54,79;0;54,79;Pin;MW001
TX001014;2026-01-26;10:52:50;K00221;5038;M;27;k00221@example.com;Schoenen;3;382,39;0;382,39;Contant;MW004
TX002020;2026-01-26;11:19:57;K00371;;;;;Heren;2;143,44;0;143,44;Contant;MW003
TX000206;2026-01-26;11:20:53;K00649;5038;M;24;k00649@example.com;Accessoires;3;180,03;0;180,03;Creditcard;MW002
TX001299;2026-01-26;11:38:44;K00438;;;;;Schoenen;1;79,08;0;79,08;Pin;MW001
TX002244;2026-01-26;11:48:58;K00367;5038;M;26;k00367@example.com;Heren;2;180,62;0;180,62;Pin;MW004
TX001882;2026-01-26;11:51:31;K00755;;;;;Schoenen;2;276,61;0;276,61;Pin;MW003
TX001117;2026-01-26;11:54:53;K00661;;;;;Heren;2;102,79;0;102,79;Pin;MW002
TX001656;2026-01-26;11:57:04;K00759;5042;M;18;k00759@example.com;Dames;2;136,53;0;136,53;Pin;MW002
TX000506;2026-01-26;12:36:36;K00687;;;;;Dames;1;101,38;0;101,38;Pin;MW004
TX000313;2026-01-26;13:34:06;K00074;5042;V;22;k00074@example.com;Accessoires;1;64,52;4,87;59,65;Pin;MW003
TX001894;2026-01-26;13:38:54;K00727;5042;V;39;k00727@example.com;Sale;7;347,77;0;347,77;Creditcard;MW001
TX002212;2026-01-26;14:03:55;K00405;;;;;Heren;5;394,03;0;394,03;Contant;MW002
TX001731;2026-01-26;14:12:49;K00317;5014;V;42;k00317@example.com;Heren;2;149,06;0;149,06;Pin;MW002
TX000144;2026-01-26;14:49:17;K00599;4001;V;43;k00599@example.com;Dames;1;117,37;0;117,37;Pin;MW004
TX000578;2026-01-26;14:57:06;K00268;;;;;Dames;3;271,51;50,69;220,82;Creditcard;MW003
TX002214;2026-01-26;15:15:42;K00346;5038;M;28;k00346@example.com;Dames;2;230,63;0;230,63;Contant;MW001
TX002295;2026-01-26;15:29:38;K00196;5014;V;46;k00196@example.com;Accessoires;5;232,87;0;232,87;Pin;MW003
TX000286;2026-01-26;17:12:19;K00330;;;;;Schoenen;5;708,24;0;708,24;Creditcard;MW002
TX000556;2026-01-26;17:37:33;K00522;5038;V;30;k00522@example.com;Heren;1;86,07;0;86,07;Pin;MW002
TX001141;2026-01-26;17:52:59;K00202;5017;M;39;k00202@example.com;Dames;5;534,79;0;534,79;Pin;MW003
TX001218;2026-01-26;18:20:00;K00447;5014;V;25;k00447@example.com;Dames;1;102,25;0;102,25;Creditcard;MW003
TX001452;2026-01-26;18:26:45;K00041;;;;;Heren;2;131,95;0;131,95;Pin;MW002
TX001824;2026-01-26;18:33:21;K00328;;;;;Dames;3;111,63;0;111,63;Creditcard;MW002
TX000376;2026-01-26;18:51:56;K00605;5038;M;48;k00605@example.com;Sale;4;70,98;0;70,98;Pin;MW001
TX001180;2026-01-26;19:11:43;K00794;;;;;Accessoires;2;130,16;0;130,16;Contant;MW004
TX001849;2026-01-26;19:57:43;K00780;4001;M;19;k00780@example.com;Schoenen;3;332,59;0;332,59;Creditcard;MW002
TX002045;2026-01-26;19:57:45;K00073;5014;M;21;k00073@example.com;Sale;5;229,71;0;229,71;Pin;MW002
TX000539;2026-01-27;10:01:06;K00388;;;;;Accessoires;2;120,72;0;120,72;Pin;MW002
TX001345;2026-01-27;10:12:00;K00385;;;;;Dames;3;132,57;0;132,57;Pin;MW004
TX001941;2026-01-27;10:52:45;K00680;4001;V;40;k00680@example.com;Heren;3;290,43;0;290,43;Pin;MW001
TX000781;2026-01-27;11:14:36;K00620;4001;V;31;k00620@example.com;Dames;4;142,41;0;142,41;Pin;MW002
TX001078;2026-01-27;12:03:27;K00140;;;;;Dames;2;168,88;0;168,88;Pin;MW002
TX001867;2026-01-27;12:22:09;K00050;;;;;Dames;5;284,64;0;284,64;Contant;MW002
TX001257;2026-01-27;12:23:12;K00531;;;;;Dames;3;137,6;0;137,6;Creditcard;MW002
TX002145;2026-01-27;12:36:51;K00502;;;;;Accessoires;3;124,82;0;124,82;Contant;MW001
TX000641;2026-01-27;13:07:47;K00327;5014;V;41;k00327@example.com;Dames;1;86,83;0;86,83;Contant;MW001
TX000774;2026-01-27;13:09:12;K00780;5121;V;44;k00780@example.com;Heren;1;66,31;0;66,31;Contant;MW003
TX000670;2026-01-27;13:49:46;K00327;5042;V;23;k00327@example.com;Sale;3;116,73;0;116,73;Pin;MW003
TX001516;2026-01-27;13:58:09;K00102;4001;V;51;k00102@example.com;Schoenen;4;460,94;0;460,94;Creditcard;MW001
TX002452;2026-01-27;13:58:17;K00213;5038;V;45;k00213@example.com;Heren;3;210,67;0;210,67;Pin;MW002
TX002366;2026-01-27;14:18:36;K00274;4001;V;36;k00274@example.com;Heren;5;417,9;0;417,9;Creditcard;MW003
TX001301;2026-01-27;15:42:48;K00377;5014;M;43;k00377@example.com;Dames;6;526,15;0;526,15;Creditcard;MW001
TX001235;2026-01-27;15:57:22;K00331;4001;V;50;k00331@example.com;Dames;4;376,79;0;376,79;Pin;MW003
TX001766;2026-01-27;16:03:40;K00682;;;;;Dames;4;478,36;0;478,36;Pin;MW003
TX002115;2026-01-27;16:31:07;K00385;;;;;Dames;2;113,11;14,1;99,01;Pin;MW004
TX000234;2026-01-27;16:32:24;K00566;5046;V;29;k00566@example.com;Heren;3;305,32;0;305,32;Pin;MW004
TX001432;2026-01-27;16:49:24;K00572;4818;V;37;k00572@example.com;Dames;2;96,99;0;96,99;Creditcard;MW002
TX002137;2026-01-27;16:50:14;K00511;5038;M;32;k00511@example.com;Accessoires;2;79,37;0;79,37;Pin;MW003
TX000870;2026-01-27;16:57:37;K00229;;;;;Dames;3;308,73;0;308,73;Pin;MW003
TX002102;2026-01-27;17:12:56;K00080;4001;V;30;k00080@example.com;Dames;4;181,87;16,13;165,74;Contant;MW003
TX001662;2026-01-28;10:02:29;K00478;5042;M;30;k00478@example.com;Dames;2;174,4;0;174,4;Pin;MW004
TX000350;2026-01-28;10:12:33;K00105;;;;;Dames;2;128,11;0;128,11;Pin;MW002
TX002191;2026-01-28;10:26:30;K00460;5042;V;19;k00460@example.com;Schoenen;2;231,68;0;231,68;Pin;MW002
TX000175;2026-01-28;10:31:59;K00610;5014;V;18;k00610@example.com;Dames;5;322,02;0;322,02;Contant;MW004
TX002414;2026-01-28;10:38:58;K00472;4001;M;44;k00472@example.com;Accessoires;2;60,74;11,68;49,06;Pin;MW003
TX000519;2026-01-28;11:14:28;K00016;5042;V;39;k00016@example.com;Dames;1;85,01;0;85,01;Creditcard;MW004
TX000610;2026-01-28;11:28:07;K00792;5046;M;42;k00792@example.com;Dames;4;438,96;0;438,96;Pin;MW004
TX002364;2026-01-28;11:52:12;K00641;;;;;Dames;2;76,46;0;76,46;Pin;MW001
TX002374;2026-01-28;12:03:23;K00771;;;;;Schoenen;1;73,03;0;73,03;Contant;MW001
TX002001;2026-01-28;12:18:41;K00193;5017;V;43;k00193@example.com;Sale;4;171,66;0;171,66;Contant;MW004
TX001617;2026-01-28;13:41:34;K00509;5042;V;40;k00509@example.com;Heren;3;133,23;0;133,23;Pin;MW001
TX001409;2026-01-28;13:42:19;K00265;5025;V;46;k00265@example.com;Dames;3;217,84;0;217,84;Pin;MW002
TX000885;2026-01-28;13:50:21;K00557;4001;V;21;k00557@example.com;Accessoires;3;149,42;0;149,42;Creditcard;MW002
TX002419;2026-01-28;15:02:28;K00388;5025;V;34;k00388@example.com;Sale;4;159,96;0;159,96;Pin;MW002
TX001523;2026-01-28;15:21:57;K00022;;;;;Dames;1;55,13;0;55,13;Pin;MW004
TX001162;2026-01-28;15:33:26;K00256;;;;;Schoenen;2;287,98;0;287,98;Creditcard;MW004
TX001606;2026-01-28;15:45:14;K00145;5046;V;32;k00145@example.com;Heren;3;150,51;0;150,51;Contant;MW002
TX001079;2026-01-28;15:49:44;K00740;4001;V;28;k00740@example.com;Dames;4;326,33;0;326,33;Pin;MW003
TX002307;2026-01-28;16:00:45;K00468;;;;;Accessoires;2;51,23;0;51,23;Contant;MW004
TX001224;2026-01-28;16:04:30;K00120;5046;M;20;k00120@example.com;Sale;5;135,85;0;135,85;Pin;MW002
TX000431;2026-01-28;16:22:10;K00524;5042;V;20;k00524@example.com;Heren;4;309,31;0;309,31;Contant;MW004
TX000354;2026-01-28;16:39:39;K00425;5017;M;29;k00425@example.com;Dames;4;358,56;0;358,56;Pin;MW002
TX002345;2026-01-28;16:42:19;K00488;;;;;Dames;2;236,3;0;236,3;Creditcard;MW004
TX001918;2026-01-28;16:52:07;K00182;5038;M;25;k00182@example.com;Dames;2;235,63;0;235,63;Contant;MW001
TX000446;2026-01-28;17:23:35;K00098;4001;V;42;k00098@example.com;Heren;2;143,72;0;143,72;Contant;MW002
TX001080;2026-01-28;17:42:47;K00340;;;;;Accessoires;3;175,22;0;175,22;Contant;MW002
TX000747;2026-01-28;17:42:58;K00115;;;;;Heren;3;318,93;0;318,93;Pin;MW003
TX000360;2026-01-28;18:05:57;K00769;;;;;Dames;6;328,34;0;328,34;Creditcard;MW003
TX001781;2026-01-28;18:26:46;K00109;;;;;Heren;3;278,73;0;278,73;Pin;MW002
TX002104;2026-01-28;18:41:47;K00192;;;;;Heren;3;237,35;0;237,35;Contant;MW001
TX001071;2026-01-28;18:49:02;K00037;4001;V;35;k00037@example.com;Schoenen;3;195,23;0;195,23;Pin;MW001
TX000563;2026-01-28;18:50:03;K00701;5038;V;32;k00701@example.com;Dames;3;185,33;0;185,33;Pin;MW001
TX002026;2026-01-28;19:00:17;K00130;;;;;Accessoires;2;143,31;0;143,31;Pin;MW004
TX000024;2026-01-28;19:05:16;K00401;4001;V;25;k00401@example.com;Accessoires;2;80,28;7,88;72,4;Pin;MW003
TX001468;2026-01-28;19:13:38;K00259;5017;M;25;k00259@example.com;Schoenen;2;136,19;0;136,19;Pin;MW002
TX001342;2026-01-29;10:15:22;K00104;;;;;Schoenen;2;168,79;0;168,79;Creditcard;MW004
TX001143;2026-01-29;10:16:42;K00581;;;;;Accessoires;3;138,73;0;138,73;Pin;MW004
TX002095;2026-01-29;10:23:06;K00440;5046;V;49;k00440@example.com;Dames;4;210,44;0;210,44;Creditcard;MW003
TX001016;2026-01-29;10:31:12;K00168;5038;M;28;k00168@example.com;Accessoires;2;154,1;26,44;127,66;Pin;MW003
TX000092;2026-01-29;10:39:39;K00393;;;;;Sale;1;40,58;0;40,58;Pin;MW003
TX002499;2026-01-29;10:47:48;K00603;;;;;Sale;5;113,62;13,12;100,5;Pin;MW002
TX000369;2026-01-29;11:53:05;K00795;;;;;Heren;7;380,19;0;380,19;Pin;MW004
TX001700;2026-01-29;12:19:56;K00330;;;;;Accessoires;1;64,09;0;64,09;Pin;MW003
TX000620;2026-01-29;13:20:38;K00469;;;;;Accessoires;2;117,83;0;117,83;Creditcard;MW004
TX001006;2026-01-29;13:42:25;K00572;4001;V;18;k00572@example.com;Dames;2;178,76;0;178,76;Pin;MW003
TX002453;2026-01-29;13:43:13;K00069;5038;V;49;k00069@example.com;Heren;1;70,72;3,63;67,09;Pin;MW002
TX001798;2026-01-29;13:52:32;K00525;;;;;Accessoires;2;47,61;0;47,61;Pin;MW003
TX001171;2026-01-29;14:06:29;K00533;4001;V;54;k00533@example.com;Dames;4;234,54;0;234,54;Pin;MW004
TX002303;2026-01-29;14:25:06;K00516;;;;;Dames;4;189,05;0;189,05;Pin;MW003
TX000787;2026-01-29;14:31:51;K00152;;;;;Schoenen;3;326,34;0;326,34;Contant;MW004
TX001453;2026-01-29;14:55:49;K00681;4001;M;42;k00681@example.com;Accessoires;4;253,03;33,88;219,15;Creditcard;MW001
TX001192;2026-01-29;15:12:41;K00528;;;;;Sale;3;79,22;0;79,22;Contant;MW002
TX001679;2026-01-29;15:31:57;K00070;4818;M;36;k00070@example.com;Accessoires;3;123,08;12,78;110,3;Pin;MW001
TX001496;2026-01-29;15:39:49;K00585;5014;V;35;k00585@example.com;Accessoires;3;120,88;0;120,88;Creditcard;MW002
TX000177;2026-01-29;15:40:58;K00581;;;;;Dames;4;305,47;0;305,47;Creditcard;MW003
TX002061;2026-01-29;15:53:45;K00701;;;;;Heren;1;43,32;0;43,32;Pin;MW003
TX000482;2026-01-29;15:59:59;K00751;;;;;Sale;2;35,53;0;35,53;Pin;MW001
TX002396;2026-01-29;16:47:15;K00586;;;;;Dames;3;303,39;19,16;284,23;Pin;MW004
TX002281;2026-01-29;17:53:46;K00566;5017;M;43;k00566@example.com;Schoenen;3;303,97;0;303,97;Pin;MW003
TX001379;2026-01-29;18:34:40;K00116;;;;;Dames;1;116,56;0;116,56;Contant;MW001
TX000181;2026-01-29;18:37:39;K00511;5038;V;44;k00511@example.com;Accessoires;1;57,39;3,65;53,74;Creditcard;MW003
TX002177;2026-01-29;19:35:03;K00008;4001;V;21;k00008@example.com;Heren;2;90,75;0;90,75;Pin;MW003
TX001914;2026-01-30;10:10:03;K00780;5042;M;24;k00780@example.com;Heren;2;136,73;0;136,73;Creditcard;MW002
TX000599;2026-01-30;10:15:14;K00633;4001;M;19;k00633@example.com;Dames;3;140,22;0;140,22;Creditcard;MW004
TX000427;2026-01-30;10:32:37;K00409;5042;V;29;k00409@example.com;Accessoires;2;56,94;0;56,94;Pin;MW004
TX002078;2026-01-30;10:42:14;K00535;;;;;Sale;3;108,89;0;108,89;Pin;MW003
TX000444;2026-01-30;10:42:15;K00152;;;;;Accessoires;4;190,09;0;190,09;Pin;MW001
TX000727;2026-01-30;10:48:50;K00009;;;;;Dames;1;39,19;0;39,19;Pin;MW001
TX000371;2026-01-30;10:56:24;K00228;5025;M;27;k00228@example.com;Schoenen;3;258,31;0;258,31;Pin;MW004
TX001729;2026-01-30;11:09:01;K00169;5014;V;30;k00169@example.com;Dames;1;92,7;7,52;85,18;Pin;MW003
TX001426;2026-01-30;11:19:25;K00727;;;;;Dames;1;90,36;0;90,36;Pin;MW003
TX001866;2026-01-30;11:32:28;K00441;5038;V;26;k00441@example.com;Dames;3;328,49;0;328,49;Pin;MW003
TX001818;2026-01-30;11:32:34;K00076;5121;V;19;k00076@example.com;Dames;1;43,74;0;43,74;Pin;MW003
TX000693;2026-01-30;12:21:03;K00009;4818;V;29;k00009@example.com;Heren;1;82,67;0;82,67;Pin;MW003
TX001541;2026-01-30;12:45:52;K00506;4818;M;29;k00506@example.com;Accessoires;3;227,51;0;227,51;Pin;MW004
TX001424;2026-01-30;12:52:42;K00557;4001;M;46;k00557@example.com;Heren;2;149,25;0;149,25;Contant;MW004
TX002285;2026-01-30;13:22:51;K00075;5042;V;33;k00075@example.com;Dames;3;116,56;0;116,56;Pin;MW001
TX000281;2026-01-30;13:45:45;K00421;4001;V;51;k00421@example.com;Dames;5;283,09;0;283,09;Pin;MW003
TX001402;2026-01-30;13:51:36;K00745;5025;V;56;k00745@example.com;Heren;1;82,27;0;82,27;Pin;MW003
TX002349;2026-01-30;13:55:40;K00312;;;;;Heren;2;197,53;0;197,53;Contant;MW004
TX000132;2026-01-30;15:22:58;K00761;;;;;Heren;1;107,07;9,6;97,47;Pin;MW002
TX001350;2026-01-30;15:31:57;K00326;;;;;Dames;4;464,17;0;464,17;Pin;MW004
TX002341;2026-01-30;15:49:01;K00728;;;;;Dames;3;322,12;0;322,12;Contant;MW003
TX000185;2026-01-30;16:07:48;K00154;4001;M;18;k00154@example.com;Dames;1;89,4;0;89,4;Pin;MW001
TX000063;2026-01-30;16:09:49;K00057;4001;V;50;k00057@example.com;Schoenen;3;224,88;0;224,88;Pin;MW001
TX000049;2026-01-30;16:11:14;K00466;;;;;Dames;4;174,26;0;174,26;Creditcard;MW003
TX000607;2026-01-30;16:23:24;K00434;;;;;Dames;4;416,06;47,11;368,95;Creditcard;MW003
TX001672;2026-01-30;17:06:58;K00108;;;;;Heren;3;191,42;0;191,42;Pin;MW002
TX001634;2026-01-30;18:07:25;K00106;5262;V;40;k00106@example.com;Heren;4;275,13;0;275,13;Contant;MW002
TX002069;2026-01-30;18:34:09;K00029;;;;;Dames;2;163,54;0;163,54;Creditcard;MW002
TX000937;2026-01-30;18:47:09;K00467;;;;;Accessoires;3;135,77;0;135,77;Pin;MW001
TX000954;2026-01-30;19:28:20;K00375;4001;M;39;k00375@example.com;Accessoires;2;104,9;0;104,9;Pin;MW003
TX002418;2026-01-31;10:10:54;K00165;5042;V;45;k00165@example.com;Dames;2;176,08;0;176,08;Contant;MW003
TX002357;2026-01-31;10:39:30;K00335;;;;;Dames;7;607;0;607;Pin;MW001
TX001204;2026-01-31;10:54:50;K00475;5121;M;37;k00475@example.com;Sale;3;142,95;0;142,95;Pin;MW001
TX000603;2026-01-31;10:56:25;K00395;;;;;Accessoires;6;462,95;0;462,95;Contant;MW001
TX001502;2026-01-31;11:31:09;K00057;4001;M;39;k00057@example.com;Accessoires;2;147,16;0;147,16;Pin;MW004
TX000643;2026-01-31;12:10:26;K00664;4001;V;39;k00664@example.com;Accessoires;2;66,71;0;66,71;Pin;MW001
